"CheckpointID","SimulationID","Zone","Clock.Today","Wheat.Phenology.Stage","Wheat.Phenology.MinimumLeafNumber","Wheat.Leaf.LAI","Wheat.Phenology.AccumulatedTT","Wheat.AboveGround.Wt","Wheat.AboveGround.NConc","Date"
1,1,"field","2016-12-17 12:00:00",3.87098426055215,6,0.776164919913188,531.677158155664,43.9733511880385,0.0495267473722361,2016-12-17
1,1,"field","2016-12-18 12:00:00",3.87098426055215,6,0.776164919913188,531.677158155664,43.9733511880385,0.0495304174552457,2016-12-18
1,1,"field","2016-12-19 12:00:00",3.87098426055215,6,0.776164919913188,531.677158155664,43.9733511880385,0.0495335787080368,2016-12-19
1,1,"field","2016-12-20 12:00:00",3.87098426055215,6,0.776164919913188,533.217321841987,44.3853267936947,0.0491086096576399,2016-12-20
1,1,"field","2016-12-21 12:00:00",3.87098426055215,6,0.777964702971545,535.460255363735,44.8901593481517,0.048793028616658,2016-12-21
1,1,"field","2016-12-22 12:00:00",3.87098426055215,6,0.777964702971545,537.343769190033,45.4443781151527,0.0483355065039017,2016-12-22
1,1,"field","2016-12-23 12:00:00",3.87360662238812,6,0.779372828503863,538.344613373405,45.532825136731,0.0485105695484742,2016-12-23
1,1,"field","2016-12-24 12:00:00",3.87535490412627,6,0.779372828503863,538.472026717351,45.532825136731,0.0486325823453125,2016-12-24
1,1,"field","2016-12-25 12:00:00",3.87595503086998,6,0.794855454901028,542.797026914046,45.6592568569733,0.0494732313749858,2016-12-25
1,1,"field","2016-12-26 12:00:00",3.88255035985941,6,0.801350442970536,545.302853740663,46.5657181993915,0.0490639269773666,2016-12-26
1,1,"field","2016-12-27 12:00:00",3.88667022149459,6,0.801350442970536,546.929154569072,47.1092984714463,0.0485735788244057,2016-12-27
1,1,"field","2016-12-28 12:00:00",3.88963479512176,6,0.807686028278214,549.176302793597,47.58175240549,0.0486952102489904,2016-12-28
1,1,"field","2016-12-29 12:00:00",3.8935648580005,6,0.808190594030268,550.176916733288,47.9382447156041,0.0484729645388344,2016-12-29
1,1,"field","2016-12-30 12:00:00",3.89581513088684,6,0.808190594030268,552.043186748742,48.4612188557108,0.0480866870458939,2016-12-30
1,1,"field","2016-12-31 12:00:00",3.89938178834836,6,0.808190594030268,552.094410408674,48.4612188557108,0.0482268163105151,2016-12-31
1,1,"field","2017-01-01 12:00:00",3.90044959512919,6,0.808190594030268,552.124892402272,48.4612188557108,0.0483450995461032,2017-01-01
1,1,"field","2017-01-02 12:00:00",3.90075436558168,6,0.808376660064865,552.518313523674,48.5526792358657,0.0483703538197724,2017-01-02
1,1,"field","2017-01-03 12:00:00",3.90241268677666,6,0.808376660064865,552.518313523674,48.5526792358657,0.0484540808398993,2017-01-03
1,1,"field","2017-01-04 12:00:00",3.90358900564995,6,0.808376660064865,552.518313523674,48.5526792358657,0.0485245555411103,2017-01-04
1,1,"field","2017-01-05 12:00:00",3.90484553191709,6,0.808376660064865,552.518313523674,48.5526792358657,0.0485834473505051,2017-01-05
1,1,"field","2017-01-06 12:00:00",3.9061821652551,6,0.808376660064865,552.518313523674,48.5526792358657,0.048633197798043,2017-01-06
1,1,"field","2017-01-07 12:00:00",3.90759880299751,6,0.808376660064865,552.518313523674,48.5526792358657,0.0486755861148106,2017-01-07
1,1,"field","2017-01-08 12:00:00",3.9090953408459,6,0.808376660064865,552.518313523674,48.5526792358657,0.0487119418507377,2017-01-08
1,1,"field","2017-01-09 12:00:00",3.91067167360904,6,0.808376660064865,552.518313523674,48.5526792358657,0.0487432799031106,2017-01-09
1,1,"field","2017-01-10 12:00:00",3.91232769596724,6,0.808376660064865,553.162033029975,48.5871454141963,0.0487381382633512,2017-01-10
1,1,"field","2017-01-11 12:00:00",3.91501141080581,6,0.808376660064865,553.162033029975,48.5871454141963,0.0487614268584975,2017-01-11
1,1,"field","2017-01-12 12:00:00",3.91682838253118,6,0.808376660064865,553.162033029975,48.5871454141963,0.0487837355198842,2017-01-12
1,1,"field","2017-01-13 12:00:00",3.91872481743491,6,0.808376660064865,553.162033029975,48.5871454141963,0.0488030853579757,2017-01-13
1,1,"field","2017-01-14 12:00:00",3.92070061765209,6,0.808376660064865,553.162033029975,48.5871454141963,0.0488198542176107,2017-01-14
1,1,"field","2017-01-15 12:00:00",3.92275568931493,6,0.808376660064865,553.162033029975,48.5871454141963,0.0488343529647123,2017-01-15
1,1,"field","2017-01-16 12:00:00",3.92488994342186,6,0.808376660064865,553.219798830786,48.5871454141963,0.0488468398215334,2017-01-16
1,1,"field","2017-01-17 12:00:00",3.92719092924321,6,0.808376660064865,553.398876007722,48.6016142324334,0.0488437257448364,2017-01-17
1,1,"field","2017-01-18 12:00:00",3.92975670342833,6,0.824275913816611,556.7821554525,49.8766088751277,0.048825383804394,2017-01-18
1,1,"field","2017-01-19 12:00:00",3.93731986688634,6,0.826302748465915,558.020959867629,50.0591411518818,0.0488037671358829,2017-01-19
1,1,"field","2017-01-20 12:00:00",3.9416966585323,6,0.833362862817891,560.173459871205,50.2122380912794,0.0491146896414244,2017-01-20
1,1,"field","2017-01-21 12:00:00",3.94758845506379,6,0.845835931867832,564.122959835919,50.8715733266217,0.0491171302878424,2017-01-21
1,1,"field","2017-01-22 12:00:00",3.95639803679365,6,0.847124991928993,565.187889005522,50.9665145237425,0.0491109685890111,2017-01-22
1,1,"field","2017-01-23 12:00:00",3.96080825229183,6,0.847078354436642,565.347687107749,50.9751387967576,0.0491022051976099,2017-01-23
1,1,"field","2017-01-24 12:00:00",3.96388171753249,6,0.847077057607702,565.352130545701,50.9751387967576,0.0491022051976099,2017-01-24
1,1,"field","2017-01-25 12:00:00",3.96679035579282,6,0.847077057607702,565.352130545701,50.9751387967576,0.0491022051976099,2017-01-25
1,1,"field","2017-01-26 12:00:00",3.96977227876067,6,0.847077057607702,565.352130545701,50.9751387967576,0.0491022051976099,2017-01-26
1,1,"field","2017-01-27 12:00:00",3.9728345714497,6,0.847077057607702,565.352130545701,50.9751387967576,0.0491022051976099,2017-01-27
1,1,"field","2017-01-28 12:00:00",3.97597727327979,6,0.847077057607702,565.352130545701,50.9751387967576,0.0491022051976099,2017-01-28
1,1,"field","2017-01-29 12:00:00",3.979200440321,6,0.847022271006903,565.539850648004,50.9751387967576,0.0491022051976099,2017-01-29
1,1,"field","2017-01-30 12:00:00",3.98281448063281,6,0.850299964890326,567.84305602954,51.9827725675041,0.0484174245190121,2017-01-30
1,1,"field","2017-01-31 12:00:00",3.99003727547879,6,0.857956685214504,570.212556100351,52.5565576125191,0.0484372571457017,2017-01-31
1,1,"field","2017-02-01 12:00:00",3.99749630584145,6,0.857940214089933,570.268992549127,52.5565576125191,0.0484377186693212,2017-02-01
1,1,"field","2017-02-02 12:00:00",5,6,0.857940214089933,570.268992549127,52.5565576125191,0.0484671342315522,2017-02-02
1,1,"field","2017-02-03 12:00:00",5,6,0.857940214089933,570.268992549127,52.5565576125191,0.0484987069259446,2017-02-03
1,1,"field","2017-02-04 12:00:00",5,6,0.857485710908193,571.826296388527,53.1735891167257,0.0480615729782285,2017-02-04
1,1,"field","2017-02-05 12:00:00",5.002524433922,6,0.857437988647033,571.989811328612,53.1735891167257,0.0481224133747887,2017-02-05
1,1,"field","2017-02-06 12:00:00",5.00278949630165,6,0.877213538176637,576.320953643582,55.0795301783776,0.0481780467484387,2017-02-06
1,1,"field","2017-02-07 12:00:00",5.00981040147397,6,0.876797148868168,577.747664599232,55.2291164446867,0.048111975617307,2017-02-07
1,1,"field","2017-02-08 12:00:00",5.01212314060825,6,0.876797148868168,577.747664599232,55.2291164446867,0.0481819635925065,2017-02-08
1,1,"field","2017-02-09 12:00:00",5.01212314060825,6,0.876797148868168,577.747664599232,55.2291164446867,0.0482435291891163,2017-02-09
1,1,"field","2017-02-10 12:00:00",5.01212314060825,6,0.888650877599048,581.285861925415,57.1122525492591,0.0477989831763481,2017-02-10
1,1,"field","2017-02-11 12:00:00",5.01785865934709,6,0.923612853264874,586.330862120918,58.2766103354423,0.0485163858340304,2017-02-11
1,1,"field","2017-02-12 12:00:00",5.02603674849567,6,0.943212092604903,589.029925320304,60.1068034529529,0.0484396981021797,2017-02-12
1,1,"field","2017-02-13 12:00:00",5.03041200689147,6,0.968400141822553,592.25593172495,62.1362764091662,0.0483802423246432,2017-02-13
1,1,"field","2017-02-14 12:00:00",5.03564145524602,6,1.01095035818417,596.197256009943,64.681569976379,0.0483418757835309,2017-02-14
1,1,"field","2017-02-15 12:00:00",5.04203045427814,6,1.01209961310652,597.736239406282,65.8115871223507,0.0477354676055168,2017-02-15
