"CheckpointID","SimulationID","Zone","Clock.Today","Wheat.Phenology.Stage","Wheat.Phenology.MinimumLeafNumber","Wheat.Leaf.LAI","Wheat.Phenology.AccumulatedTT","Wheat.AboveGround.Wt","Wheat.AboveGround.NConc","Date"
1,1,"field","2016-05-31 12:00:00",1,7,0,0,0,0,2016-05-31
1,1,"field","2016-06-01 12:00:00",1,7,0,0,0,0,2016-06-01
1,1,"field","2016-06-02 12:00:00",1,7,0,0,0,0,2016-06-02
1,1,"field","2016-06-03 12:00:00",1,7,0,0,0,0,2016-06-03
1,1,"field","2016-06-04 12:00:00",1,7,0,0,0,0,2016-06-04
1,1,"field","2016-06-05 12:00:00",1,7,0,0,0,0,2016-06-05
1,1,"field","2016-06-06 12:00:00",1,7,0,0,0,0,2016-06-06
1,1,"field","2016-06-07 12:00:00",1,7,0,0,0,0,2016-06-07
1,1,"field","2016-06-08 12:00:00",1,7,0,0,0,0,2016-06-08
1,1,"field","2016-06-09 12:00:00",1,7,0,0,0,0,2016-06-09
1,1,"field","2016-06-10 12:00:00",1,7,0,0,0,0,2016-06-10
1,1,"field","2016-06-11 12:00:00",1,7,0,0,0,0,2016-06-11
1,1,"field","2016-06-12 12:00:00",1,7,0,0,0,0,2016-06-12
1,1,"field","2016-06-13 12:00:00",1,7,0,0,0,0,2016-06-13
1,1,"field","2016-06-14 12:00:00",1,7,0,0,0,0,2016-06-14
1,1,"field","2016-06-15 12:00:00",1,7,0,0,0,0,2016-06-15
1,1,"field","2016-06-16 12:00:00",1,7,0,0,0,0,2016-06-16
1,1,"field","2016-06-17 12:00:00",1,7,0,0,0,0,2016-06-17
1,1,"field","2016-06-18 12:00:00",1,7,0,0,0,0,2016-06-18
1,1,"field","2016-06-19 12:00:00",1,7,0,0,0,0,2016-06-19
1,1,"field","2016-06-20 12:00:00",1,7,0,0,0,0,2016-06-20
1,1,"field","2016-06-21 12:00:00",1,7,0,0,0,0,2016-06-21
1,1,"field","2016-06-22 12:00:00",1,7,0,0,0,0,2016-06-22
1,1,"field","2016-06-23 12:00:00",1,7,0,0,0,0,2016-06-23
1,1,"field","2016-06-24 12:00:00",1,7,0,0,0,0,2016-06-24
1,1,"field","2016-06-25 12:00:00",1,7,0,0,0,0,2016-06-25
1,1,"field","2016-06-26 12:00:00",1,7,0,0,0,0,2016-06-26
1,1,"field","2016-06-27 12:00:00",1,7,0,0,0,0,2016-06-27
1,1,"field","2016-06-28 12:00:00",1,7,0,0,0,0,2016-06-28
1,1,"field","2016-06-29 12:00:00",1,7,0,0,0,0,2016-06-29
1,1,"field","2016-06-30 12:00:00",1,7,0,0,0,0,2016-06-30
1,1,"field","2016-07-01 12:00:00",1,7,0,0,0,0,2016-07-01
1,1,"field","2016-07-02 12:00:00",1,7,0,0,0,0,2016-07-02
1,1,"field","2016-07-03 12:00:00",1,7,0,0,0,0,2016-07-03
1,1,"field","2016-07-04 12:00:00",1,7,0,0,0,0,2016-07-04
1,1,"field","2016-07-05 12:00:00",1,7,0,0,0,0,2016-07-05
1,1,"field","2016-07-06 12:00:00",1,7,0,0,0,0,2016-07-06
1,1,"field","2016-07-07 12:00:00",1,7,0,0,0,0,2016-07-07
1,1,"field","2016-07-08 12:00:00",1,7,0,0,0,0,2016-07-08
1,1,"field","2016-07-09 12:00:00",1,7,0,0,0,0,2016-07-09
1,1,"field","2016-07-10 12:00:00",1,7,0,0,0,0,2016-07-10
1,1,"field","2016-07-11 12:00:00",1,7,0,0,0,0,2016-07-11
1,1,"field","2016-07-12 12:00:00",1,7,0,0,0,0,2016-07-12
1,1,"field","2016-07-13 12:00:00",1,7,0,0,0,0,2016-07-13
1,1,"field","2016-07-14 12:00:00",1,7,0,0,0,0,2016-07-14
1,1,"field","2016-07-15 12:00:00",1,7,0,0,0,0,2016-07-15
1,1,"field","2016-07-16 12:00:00",1,7,0,0,0,0,2016-07-16
1,1,"field","2016-07-17 12:00:00",1,7,0,0,0,0,2016-07-17
1,1,"field","2016-07-18 12:00:00",1,7,0,0,0,0,2016-07-18
1,1,"field","2016-07-19 12:00:00",1,7,0,0,0,0,2016-07-19
1,1,"field","2016-07-20 12:00:00",1,7,0,0,0,0,2016-07-20
1,1,"field","2016-07-21 12:00:00",1,7,0,0,0,0,2016-07-21
1,1,"field","2016-07-22 12:00:00",1,7,0,0,0,0,2016-07-22
1,1,"field","2016-07-23 12:00:00",1,7,0,0,0,0,2016-07-23
1,1,"field","2016-07-24 12:00:00",1,7,0,0,0,0,2016-07-24
1,1,"field","2016-07-25 12:00:00",1,7,0,0,0,0,2016-07-25
1,1,"field","2016-07-26 12:00:00",1,7,0,0,0,0,2016-07-26
1,1,"field","2016-07-27 12:00:00",1,7,0,0,0,0,2016-07-27
1,1,"field","2016-07-28 12:00:00",1,7,0,0,0,0,2016-07-28
1,1,"field","2016-07-29 12:00:00",1,7,0,0,0,0,2016-07-29
1,1,"field","2016-07-30 12:00:00",1,7,0,0,0,0,2016-07-30
1,1,"field","2016-07-31 12:00:00",1,7,0,0,0,0,2016-07-31
1,1,"field","2016-08-01 12:00:00",1,7,0,0,0,0,2016-08-01
1,1,"field","2016-08-02 12:00:00",1,7,0,0,0,0,2016-08-02
1,1,"field","2016-08-03 12:00:00",1,7,0,0,0,0,2016-08-03
1,1,"field","2016-08-04 12:00:00",1,7,0,0,0,0,2016-08-04
1,1,"field","2016-08-05 12:00:00",1,7,0,0,0,0,2016-08-05
1,1,"field","2016-08-06 12:00:00",1,7,0,0,0,0,2016-08-06
1,1,"field","2016-08-07 12:00:00",1,7,0,0,0,0,2016-08-07
1,1,"field","2016-08-08 12:00:00",1,7,0,0,0,0,2016-08-08
1,1,"field","2016-08-09 12:00:00",1,7,0,0,0,0,2016-08-09
1,1,"field","2016-08-10 12:00:00",1,7,0,0,0,0,2016-08-10
1,1,"field","2016-08-11 12:00:00",1,7,0,0,0,0,2016-08-11
1,1,"field","2016-08-12 12:00:00",1,7,0,0,0,0,2016-08-12
1,1,"field","2016-08-13 12:00:00",1,7,0,0,0,0,2016-08-13
1,1,"field","2016-08-14 12:00:00",1,7,0,0,0,0,2016-08-14
1,1,"field","2016-08-15 12:00:00",1,7,0,0,0,0,2016-08-15
1,1,"field","2016-08-16 12:00:00",1,7,0,0,0,0,2016-08-16
1,1,"field","2016-08-17 12:00:00",1,7,0,0,0,0,2016-08-17
1,1,"field","2016-08-18 12:00:00",1,7,0,0,0,0,2016-08-18
1,1,"field","2016-08-19 12:00:00",1,7,0,0,0,0,2016-08-19
1,1,"field","2016-08-20 12:00:00",1,7,0,0,0,0,2016-08-20
1,1,"field","2016-08-21 12:00:00",1,7,0,0,0,0,2016-08-21
1,1,"field","2016-08-22 12:00:00",1,7,0,0,0,0,2016-08-22
1,1,"field","2016-08-23 12:00:00",1,7,0,0,0,0,2016-08-23
1,1,"field","2016-08-24 12:00:00",1,7,0,0,0,0,2016-08-24
1,1,"field","2016-08-25 12:00:00",1,7,0,0,0,0,2016-08-25
1,1,"field","2016-08-26 12:00:00",1,7,0,0,0,0,2016-08-26
1,1,"field","2016-08-27 12:00:00",1,7,0,0,0,0,2016-08-27
1,1,"field","2016-08-28 12:00:00",1,7,0,0,0,0,2016-08-28
1,1,"field","2016-08-29 12:00:00",1,7,0,0,0,0,2016-08-29
1,1,"field","2016-08-30 12:00:00",1,7,0,0,0,0,2016-08-30
1,1,"field","2016-08-31 12:00:00",1,7,0,0,0,0,2016-08-31
1,1,"field","2016-09-01 12:00:00",1,7,0,0,0,0,2016-09-01
1,1,"field","2016-09-02 12:00:00",1,7,0,0,0,0,2016-09-02
1,1,"field","2016-09-03 12:00:00",1,7,0,0,0,0,2016-09-03
1,1,"field","2016-09-04 12:00:00",1,7,0,0,0,0,2016-09-04
1,1,"field","2016-09-05 12:00:00",1,7,0,0,0,0,2016-09-05
1,1,"field","2016-09-06 12:00:00",1,7,0,0,0,0,2016-09-06
1,1,"field","2016-09-07 12:00:00",1,7,0,0,0,0,2016-09-07
1,1,"field","2016-09-08 12:00:00",1,7,0,0,0,0,2016-09-08
1,1,"field","2016-09-09 12:00:00",1,7,0,0,0,0,2016-09-09
1,1,"field","2016-09-10 12:00:00",1,7,0,0,0,0,2016-09-10
1,1,"field","2016-09-11 12:00:00",1,7,0,0,0,0,2016-09-11
1,1,"field","2016-09-12 12:00:00",1,7,0,0,0,0,2016-09-12
1,1,"field","2016-09-13 12:00:00",1,7,0,0,0,0,2016-09-13
1,1,"field","2016-09-14 12:00:00",1,7,0,0,0,0,2016-09-14
1,1,"field","2016-09-15 12:00:00",1,7,0,0,0,0,2016-09-15
1,1,"field","2016-09-16 12:00:00",1,7,0,0,0,0,2016-09-16
1,1,"field","2016-09-17 12:00:00",1,7,0,0,0,0,2016-09-17
1,1,"field","2016-09-18 12:00:00",1,7,0,0,0,0,2016-09-18
1,1,"field","2016-09-19 12:00:00",1,7,0,0,0,0,2016-09-19
1,1,"field","2016-09-20 12:00:00",1,7,0,0,0,0,2016-09-20
1,1,"field","2016-09-21 12:00:00",1,7,0,0,0,0,2016-09-21
1,1,"field","2016-09-22 12:00:00",1,7,0,0,0,0,2016-09-22
1,1,"field","2016-09-23 12:00:00",1,7,0,0,0,0,2016-09-23
1,1,"field","2016-09-24 12:00:00",1,7,0,0,0,0,2016-09-24
1,1,"field","2016-09-25 12:00:00",1,7,0,0,0,0,2016-09-25
1,1,"field","2016-09-26 12:00:00",1,7,0,0,0,0,2016-09-26
1,1,"field","2016-09-27 12:00:00",1,7,0,0,0,0,2016-09-27
1,1,"field","2016-09-28 12:00:00",1,7,0,0,0,0,2016-09-28
1,1,"field","2016-09-29 12:00:00",1,7,0,0,0,0,2016-09-29
1,1,"field","2016-09-30 12:00:00",1,7,0,0,0,0,2016-09-30
1,1,"field","2016-10-01 12:00:00",1,7,0,0,0,0,2016-10-01
1,1,"field","2016-10-02 12:00:00",1,7,0,0,0,0,2016-10-02
1,1,"field","2016-10-03 12:00:00",1,7,0,0,0,0,2016-10-03
1,1,"field","2016-10-04 12:00:00",1,7,0,0,0,0,2016-10-04
1,1,"field","2016-10-05 12:00:00",1,7,0,0,0,0,2016-10-05
1,1,"field","2016-10-06 12:00:00",1,7,0,0,0,0,2016-10-06
1,1,"field","2016-10-07 12:00:00",1,7,0,0,0,0,2016-10-07
1,1,"field","2016-10-08 12:00:00",1,7,0,0,0,0,2016-10-08
1,1,"field","2016-10-09 12:00:00",1,7,0,0,0,0,2016-10-09
1,1,"field","2016-10-10 12:00:00",1.999,6,0,14.4644999504089,0,0,2016-10-10
1,1,"field","2016-10-11 12:00:00",2.16030434732852,6,0,32.8994998931885,0,0,2016-10-11
1,1,"field","2016-10-12 12:00:00",2.21834347766379,6,0,39.5739998817444,0,0,2016-10-12
1,1,"field","2016-10-13 12:00:00",2.26987279753268,6,0,45.4998716666669,0,0,2016-10-13
1,1,"field","2016-10-14 12:00:00",2.36576410424396,6,0,56.527371938464,0,0,2016-10-14
1,1,"field","2016-10-15 12:00:00",2.52515540792836,6,0,74.8573718621701,0,0,2016-10-15
1,1,"field","2016-10-16 12:00:00",2.69554670630535,6,0,94.4523711755246,0,0,2016-10-16
1,1,"field","2016-10-17 12:00:00",2.87345436850077,6,0,114.911752327997,0,0,2016-10-17
1,1,"field","2016-10-18 12:00:00",3,6,0.06,131.241752728541,3.87096774193548,0.0405431219489874,2016-10-18
1,1,"field","2016-10-19 12:00:00",3.18246043571696,6,0.06,145.078752860148,4.08699598701045,0.03844280961639,2016-10-19
1,1,"field","2016-10-20 12:00:00",3.20809856867619,6,0.06,152.77175281914,4.23776816860603,0.0445062843708886,2016-10-20
1,1,"field","2016-10-21 12:00:00",3.22171267736803,6,0.060012356902451,160.37175269397,4.41146929653084,0.043383488633845,2016-10-21
1,1,"field","2016-10-22 12:00:00",3.23495193121545,6,0.0605294806905731,173.984752371628,4.64788316043716,0.0425372369919085,2016-10-22
1,1,"field","2016-10-23 12:00:00",3.2591560512361,6,0.0607098474307084,187.90275259288,4.91932823160109,0.0415803951308819,2016-10-23
1,1,"field","2016-10-24 12:00:00",3.28357299758957,6,0.0607098474307084,197.141252591927,5.13310663880397,0.0412568918904361,2016-10-24
1,1,"field","2016-10-25 12:00:00",3.29913606428936,6,0.0607098474307084,208.721252515633,5.23762311656203,0.0411912982035049,2016-10-25
1,1,"field","2016-10-26 12:00:00",3.3187015797125,6,0.0607098474307084,218.497252300102,5.29671199294616,0.041032571091162,2016-10-26
1,1,"field","2016-10-27 12:00:00",3.33478490662277,6,0.0726520078196615,229.646252467949,5.53652878240086,0.0473264465895722,2016-10-27
1,1,"field","2016-10-28 12:00:00",3.35308097352083,6,0.0814322323948716,246.384752347786,5.81378985597578,0.0495150438757596,2016-10-28
1,1,"field","2016-10-29 12:00:00",3.38091999471911,6,0.0890751909325675,263.534752443153,6.24810177978993,0.049518207040909,2016-10-29
1,1,"field","2016-10-30 12:00:00",3.40911335015373,6,0.0944355337826002,273.319752290566,6.55454974004848,0.0495142661954049,2016-10-30
1,1,"field","2016-10-31 12:00:00",3.42429661151798,6,0.0973055896864327,284.878752067406,6.71584109131478,0.0495202940170915,2016-10-31
1,1,"field","2016-11-01 12:00:00",3.44231860211414,6,0.106296203336791,301.668752029259,7.22943728124851,0.0495142253906801,2016-11-01
1,1,"field","2016-11-02 12:00:00",3.46895709624959,6,0.111764466538603,315.243751838524,7.53915298746325,0.0495176492129329,2016-11-02
1,1,"field","2016-11-03 12:00:00",3.48990088757058,6,0.121808423058371,328.171751692612,8.12198395418581,0.0494874021706967,2016-11-03
1,1,"field","2016-11-04 12:00:00",3.50953339432746,6,0.134163506661827,342.788751318771,8.80733557286429,0.049501060548901,2016-11-04
1,1,"field","2016-11-05 12:00:00",3.53172976937674,6,0.145194407223651,357.960751488525,9.41624920550971,0.0495083758840485,2016-11-05
1,1,"field","2016-11-06 12:00:00",3.54840094234198,6,0.159589854118762,370.134751513321,10.2214477519278,0.0494863291650176,2016-11-06
1,1,"field","2016-11-07 12:00:00",3.56126144222014,6,0.169480063993601,380.878751232941,10.7681178694472,0.0494858708532948,2016-11-07
1,1,"field","2016-11-08 12:00:00",3.57227744663988,6,0.183999104499018,391.064251139481,11.5822855105262,0.049482354571884,2016-11-08
1,1,"field","2016-11-09 12:00:00",3.58252911516346,6,0.198250983883286,399.699251189549,12.3848530608454,0.049505062477618,2016-11-09
1,1,"field","2016-11-10 12:00:00",3.59085620913236,6,0.216497363485556,412.13525094064,13.4040792834351,0.0495346816767476,2016-11-10
1,1,"field","2016-11-11 12:00:00",3.60360221459967,6,0.228191697754932,418.875251188595,14.060853647139,0.0495387005796155,2016-11-11
1,1,"field","2016-11-12 12:00:00",3.6095821762491,6,0.240012048447513,424.409830049256,14.7351775646638,0.0495542513966014,2016-11-12
1,1,"field","2016-11-13 12:00:00",3.61413232969544,6,0.258978650295691,433.4998296356,15.8074651383686,0.0495820830302545,2016-11-13
1,1,"field","2016-11-14 12:00:00",3.62277262327831,6,0.276144821718268,441.958829567412,16.7743772873453,0.0495956121248028,2016-11-14
1,1,"field","2016-11-15 12:00:00",3.63064039266293,6,0.296637434877806,452.266829640249,17.9262550002928,0.049612126530152,2016-11-15
